,university,outgoing,incoming,total,pagerank,betweenness,country_code,country_name,country_continent,country_unregion
1675,Bishop Grosseteste University College Lincoln,7.0,117.0,124.0,0.0001023989051236,1.1314621150521097e-06,UK,United Kingdom,Europe,Northern Europe
1676,Ssml Gregorio Vii,99.0,24.0,123.0,0.0001137832494782,2.4412041447460646e-05,IT,Italy,Europe,Southern Europe
1677,Institut Für Fremdsprachen Und Auslandskunde Bei Der Universität Erlangen-Nürnberg,28.0,95.0,123.0,0.0001193983847141,7.425040306741474e-07,DE,Germany,Europe,Western Europe
1678,Escuela De Arte 10,50.0,73.0,123.0,0.0003183723232652,0.0008000892530334,ES,Spain,Europe,Southern Europe
1679,Gumushane University,121.0,1.0,122.0,5.915259840553467e-05,1.4539579048872015e-05,TR,Turkey,Asia,Western Asia
1680,Lietuvos Verslo Kolegija,33.0,89.0,122.0,0.0002058684586352,0.0003410598659589,LT,Lithuania,Europe,Northern Europe
1681,Fundación Jesuitas Educación/Fundació Jesuïtes Educació,111.0,11.0,122.0,0.0001067828191731,5.5663706405923056e-06,ES,Spain,Europe,Southern Europe
1682,"Christelijke Hogeschool Ede, Christian University Of Applied Sciences",104.0,18.0,122.0,9.352747872873192e-05,1.4257464845433492e-05,NL,Netherlands,Europe,Western Europe
1683,Kilis 7 Aralik Universitesi,117.0,4.0,121.0,6.722392968590278e-05,0.0003126959289711,TR,Turkey,Asia,Western Asia
1684,Scuola Superiore Per Mediatori Linguistici,110.0,11.0,121.0,7.189180562470823e-05,5.305095600123538e-07,IT,Italy,Europe,Southern Europe
1685,Evangelische Hochschule Ludwigsburg,104.0,16.0,120.0,0.0001174405722667,4.909811102215595e-05,DE,Germany,Europe,Western Europe
1686,Liverpool Hope University,21.0,98.0,119.0,0.0001197392971129,3.479079289902576e-05,UK,United Kingdom,Europe,Northern Europe
1687,Ecole Pratique Des Hautes Etudes,10.0,109.0,119.0,0.0002471808834226,2.096164449473157e-05,FR,France,Europe,Western Europe
1688,Visoka Skola Za Menadzment I Dizajn Aspira,11.0,108.0,119.0,0.0002571416253454,0.0003807046260894,HR,Croatia,Europe,Southern Europe
1689,Hochschule Für Musik Detmold,26.0,93.0,119.0,0.0004322201838,4.362921103240713e-05,DE,Germany,Europe,Western Europe
1690,Formatic Barna Sa,42.0,77.0,119.0,0.0001638068947947,1.6505875044985468e-05,ES,Spain,Europe,Southern Europe
1691,Haute Ecole De La Communauté Française Albert Jacquard,84.0,35.0,119.0,0.000132949786719,2.223919196171004e-05,BE,Belgium,Europe,Western Europe
1692,Nuh Naci Yazgan University,118.0,0.0,118.0,5.550937588093733e-05,0.0,TR,Turkey,Asia,Western Asia
1693,International Hochschule Bad Honnef.Bonn,35.0,83.0,118.0,0.0001142415397994,3.67753609833476e-06,DE,Germany,Europe,Western Europe
1694,Wyzsza Szkola Finansow I Zarzadzania W Bialymstoku,12.0,106.0,118.0,9.328181714361074e-05,9.349871172145415e-06,PL,Poland,Europe,Eastern Europe
1695,Sisekaitseakadeemia,18.0,100.0,118.0,0.0002881332107996,9.099286220262532e-05,EE,Estonia,Europe,Northern Europe
1696,Akademia Sztuk Pieknych W Katowicach,47.0,71.0,118.0,0.0002256234838144,3.781986695871701e-05,PL,Poland,Europe,Eastern Europe
1697,Royal Conservatoire Of Scotland,46.0,72.0,118.0,0.0005360189020796,0.0005684692696655,UK,United Kingdom,Europe,Northern Europe
1698,Institut National Superieur Des Sciences Agronomiques De L'Alimentation Et De L'Environement,103.0,14.0,117.0,8.175558718620903e-05,5.072422116922782e-06,FR,France,Europe,Western Europe
1699,Ecole Superieure D'Art Et De Design D'Orleans,53.0,63.0,116.0,0.0001704075213382,5.62394967587733e-05,FR,France,Europe,Western Europe
1700,Panstwowa Wyzsza Szkola Zawodowa W Elblagu,44.0,72.0,116.0,8.704108899460256e-05,5.172725441562325e-06,PL,Poland,Europe,Eastern Europe
1701,Akademia Muzyczna Imienia Karola Lipinskiego We Wroclawiu,83.0,33.0,116.0,0.0002368992754054,0.0002708527111906,PL,Poland,Europe,Eastern Europe
1702,Fachhochschule Westküste,99.0,17.0,116.0,8.73185111986902e-05,8.644228420453827e-06,DE,Germany,Europe,Western Europe
1703,Toros University,115.0,1.0,116.0,6.631020618111052e-05,6.611914527546448e-06,TR,Turkey,Asia,Western Asia
1704,Ecole Nationale Superieure De Creation Industrielle,44.0,71.0,115.0,0.0002266766465585,9.375556693403453e-06,FR,France,Europe,Western Europe
1705,Design Academy Eindhoven,66.0,49.0,115.0,0.0002480379356827,1.483378423712022e-05,NL,Netherlands,Europe,Western Europe
1706,Ecole Nationale Superieure De Techniques Avancees,85.0,30.0,115.0,0.0001339643411984,1.9030290504523e-07,FR,France,Europe,Western Europe
1707,Katholische Fachhochschule Nordrhein-Westfalen,105.0,10.0,115.0,0.000110970015637,0.0003125568566308,DE,Germany,Europe,Western Europe
1708,Hogskulen I Sogn Og Fjordane,31.0,83.0,114.0,0.0001922533187916,1.260501169977485e-05,NO,Norway,Europe,Northern Europe
1709,Akademia Polonijna W Czestochowie,90.0,24.0,114.0,7.120544615171298e-05,4.512455091679898e-06,PL,Poland,Europe,Eastern Europe
1710,Ahi Evran Universitesi,109.0,5.0,114.0,6.843261518290456e-05,1.0773753147514084e-05,TR,Turkey,Asia,Western Asia
1711,Gornoslaska Wyzsza Szkola Handlowa Im. Wojciecha Korfantego,6.0,107.0,113.0,0.0001611412267935,3.851870976008069e-05,PL,Poland,Europe,Eastern Europe
1712,Bergen Arkitekthøgskole,45.0,68.0,113.0,0.00019619877945,1.8992806266382143e-05,NO,Norway,Europe,Northern Europe
1713,Stiftung Tieraerztliche Hochschule Hannover,42.0,70.0,112.0,0.0001402425108713,5.8300122920258965e-06,DE,Germany,Europe,Western Europe
1714,Tallinna Tervishoiu Kõrgkool,12.0,100.0,112.0,0.0001986010697535,0.0003247980396043,EE,Estonia,Europe,Northern Europe
1715,Yeni Yuzyil University,87.0,25.0,112.0,0.0001195226239024,4.462078834761447e-05,TR,Turkey,Asia,Western Asia
1716,Ecole Nationale D'Ingenieurs De Saint-Etienne,98.0,14.0,112.0,7.800311503361595e-05,1.9402754469533487e-06,FR,France,Europe,Western Europe
1717,Association Educative La Salle St Louis  Ste Barbe (De L'Ensemble Scolaire St Louis Ste Barbe),108.0,3.0,111.0,6.258507505939579e-05,7.04385056081315e-07,FR,France,Europe,Western Europe
1718,"Bankovni Institut Vysoka Skola, A.S.",30.0,81.0,111.0,0.0001602557224703,4.973571951538546e-05,CZ,Czech Republic,Europe,Eastern Europe
1719,Ecole Nationale De La Statistique Et De L'Analyse De L'Information,88.0,22.0,110.0,0.0001018089210074,1.5365561136989535e-05,FR,France,Europe,Western Europe
1720,Kujawsko - Pomorska Szkola Wyzsza W Bydgoszczy,16.0,94.0,110.0,8.956204303036265e-05,4.890512004385621e-06,PL,Poland,Europe,Eastern Europe
1721,Ecole Nationale Veterinaire D'Alfort,45.0,64.0,109.0,0.0001098107906076,3.5434161367741906e-07,FR,France,Europe,Western Europe
1722,Conservatorio Superior De Música De Canarias,63.0,46.0,109.0,0.0002003412296513,0.0004878840937077,ES,Spain,Europe,Southern Europe
1723,Conservatorio Superior De Musica Oscar Espla,92.0,17.0,109.0,0.0001335874144104,0.0002629044716768,ES,Spain,Europe,Southern Europe
1724,Conservatoire Royal De Bruxelles,40.0,69.0,109.0,0.0004965305712681,0.0003351283177133,BE,Belgium,Europe,Western Europe
1725,"Prazska Vysoka Skola Psychosocialnich Studii, S.R.O",31.0,78.0,109.0,0.0001130680444601,5.863667086978787e-06,CZ,Czech Republic,Europe,Eastern Europe
1726,"Interactum University Of Applied Sciences, Teacher Training Department Hogeschool Katholieke Pabo Zwolle",41.0,68.0,109.0,0.0001471105068723,7.365336218180273e-06,NL,Netherlands,Europe,Western Europe
1727,Jacobs University Bremen Ggmbh,70.0,39.0,109.0,0.0001092212301033,1.0933394902328774e-06,DE,Germany,Europe,Western Europe
1728,Panstwowa Szkola Wyzsza Im. Papieza Jana Pawla Ii W Bialej Podlaskiej,28.0,81.0,109.0,9.096727061159324e-05,2.6000613736402528e-05,PL,Poland,Europe,Eastern Europe
1729,Institut Limayrac,64.0,44.0,108.0,0.0001289566937251,1.1635541417078262e-05,FR,France,Europe,Western Europe
1730,Ecole Nationale Supérieure De Paysage De Versailles,79.0,29.0,108.0,0.0001028390661983,4.320480428940701e-07,FR,France,Europe,Western Europe
1731,Wyzsza Szkola Gospodarki Euroregionalnej Im. Alcide De Gasperi W Jozefowie,30.0,78.0,108.0,0.0001406906667345,8.098586479862464e-05,PL,Poland,Europe,Eastern Europe
1732,Hochschule Für Bildende Künste Braunschweig,66.0,42.0,108.0,0.0002860439653074,0.0001298119023644,DE,Germany,Europe,Western Europe
1733,Escuela De Arte De Murcia,37.0,70.0,107.0,0.0001548131184337,6.296221497807448e-05,ES,Spain,Europe,Southern Europe
1734,Sinop Universitesi,105.0,2.0,107.0,7.008074793838558e-05,4.752154851275013e-06,TR,Turkey,Asia,Western Asia
1735,Conservatorio Superior De Música De Castilla Y León,77.0,30.0,107.0,0.0002353258434539,8.851646136421261e-05,ES,Spain,Europe,Southern Europe
1736,University Of East London,8.0,99.0,107.0,0.000169775095316,3.706179667142108e-06,UK,United Kingdom,Europe,Northern Europe
1737,Hochschule Für Gestaltung Offenbach Am Main,72.0,35.0,107.0,0.0002796988669228,9.183282857490964e-05,DE,Germany,Europe,Western Europe
1738,Malta College Of Arts Science And Technology,39.0,68.0,107.0,0.0001381433794518,0.0001183465145171,MT,Malta,Europe,Southern Europe
1739,Universite De Nouvelle Caledonie,50.0,56.0,106.0,0.0001114338413169,1.7333621158800235e-06,FR,France,Europe,Western Europe
1740,"Queen Margaret University, Edinburgh",39.0,67.0,106.0,0.000139157190593,6.445538600907211e-06,UK,United Kingdom,Europe,Northern Europe
1741,Ecole Nationale Superieure De L'Electronique Et De Ses Applications,98.0,8.0,106.0,7.519262644722007e-05,7.105824009549691e-07,FR,France,Europe,Western Europe
1742,"Real Conservatorio Superior De Música ""Victoria Eugenia""",78.0,27.0,105.0,0.0002161581227685,0.0001755145418149,ES,Spain,Europe,Southern Europe
1743,Medical University Of Varna,82.0,23.0,105.0,8.449457555373828e-05,3.3057351071728857e-06,BG,Bulgaria,Europe,Eastern Europe
1744,Ecole Superieure De Commerce International,52.0,52.0,104.0,0.000112666222587,0.0002984844067378,FR,France,Europe,Western Europe
1745,Brunel University London,45.0,59.0,104.0,0.0001471262885644,1.3830258914592014e-05,UK,United Kingdom,Europe,Northern Europe
1746,Real Conservatorio Superior De Música De Madrid,47.0,57.0,104.0,0.0004059315608199,0.0001139782771843,ES,Spain,Europe,Southern Europe
1747,Wyzsza Szkola Oficerska Sil Powietrznych,62.0,41.0,103.0,0.0001172527898615,5.480890301093628e-05,PL,Poland,Europe,Eastern Europe
1748,Akademia Muzyczna Im. Karola Szymanowskiego,60.0,43.0,103.0,0.0002842075086923,9.230588582481588e-05,PL,Poland,Europe,Eastern Europe
1749,Ecole Supérieure D'Ingénieurs Des Travaux De La Construction De Caen,93.0,10.0,103.0,7.271028527835286e-05,5.652259514022863e-07,FR,France,Europe,Western Europe
1750,Eurecom,0.0,103.0,103.0,0.0001209611461342,0.0,FR,France,Europe,Western Europe
1751,Fundacio Privada Per A L'Escola Superior De Musica De Catalunya,18.0,84.0,102.0,0.000510860484894,6.340973616391367e-05,ES,Spain,Europe,Southern Europe
1752,"National Academy Of Music""Prof.Pancho Vladigerov""",87.0,15.0,102.0,0.0001528383211517,0.0002662517761719,BG,Bulgaria,Europe,Eastern Europe
1753,Univerzitet Vo Tetovo,90.0,11.0,101.0,6.331891018734304e-05,1.0080653542570942e-05,MK,Macedonia,Europe,Southern Europe
1754,Istituto Superiore Per Le Industrie Artistiche Faenza,47.0,54.0,101.0,0.0002138806659836,0.0003127191324694,IT,Italy,Europe,Southern Europe
1755,Vysoka Skola Bezpecnostneho Manazerstva V Kosiciach Neziskova Organizacia,32.0,69.0,101.0,0.0001131807689705,2.0095520479576088e-05,SK,Slovakia,Europe,Eastern Europe
1756,Stichting Has Opleidingen,60.0,41.0,101.0,0.0001636949586803,4.476530804331731e-05,NL,Netherlands,Europe,Western Europe
1757,Kirklareli Universitesi,97.0,4.0,101.0,6.383910322361308e-05,0.0002955905365575,TR,Turkey,Asia,Western Asia
1758,Bsp Business School Berlin Gmbh,50.0,51.0,101.0,0.0001245964773868,8.546867514754639e-06,DE,Germany,Europe,Western Europe
1759,Association De Gestion Des Ecoles Des Sciences De La Vie,101.0,0.0,101.0,5.550937588093733e-05,0.0,FR,France,Europe,Western Europe
1760,Ecole Superieure Des Beaux-Arts Tours Angers Le Mans,82.0,19.0,101.0,0.0001434475849583,4.149455206727268e-05,FR,France,Europe,Western Europe
1761,Chimikotechnologitchen I Metalurgitchen Universitet,67.0,33.0,100.0,9.358254411318378e-05,9.83419555665856e-06,BG,Bulgaria,Europe,Eastern Europe
1762,Institut Paul Bocuse Ecole De Management,71.0,29.0,100.0,0.000135763877223,2.7719743113240105e-05,FR,France,Europe,Western Europe
1763,Lcc International University,61.0,39.0,100.0,0.0001032080571124,9.187979351939367e-06,LT,Lithuania,Europe,Northern Europe
1764,Télécom Sudparis,69.0,30.0,99.0,0.0001098603844986,1.2394805653679332e-06,FR,France,Europe,Western Europe
1765,Ernst-Abbe-Hochschule Jena,58.0,41.0,99.0,0.0001204630187495,5.7724591306852296e-05,DE,Germany,Europe,Western Europe
1766,Sirnak University,98.0,0.0,98.0,5.550937588093733e-05,0.0,TR,Turkey,Asia,Western Asia
1767,Académie Royale Des Beaux-Arts De Liege - Ecole Supérieure Des Arts De La Ville De Liège,40.0,58.0,98.0,0.0002239635376246,0.0004700176348536,BE,Belgium,Europe,Western Europe
1768,Leeds Trinity University,7.0,91.0,98.0,0.0001159669918808,2.230530886804716e-06,UK,United Kingdom,Europe,Northern Europe
1769,Ecole Nationale Veterinaire De Toulouse,28.0,70.0,98.0,0.0001052469497081,1.326228215295992e-06,FR,France,Europe,Western Europe
1770,Rytmisk Musikkonservatorium,32.0,66.0,98.0,0.0003704036518032,1.2752908433729702e-05,DK,Denmark,Europe,Northern Europe
1771,Latvijas Sporta Pedagogijas Akademijas,48.0,49.0,97.0,0.0001359793116716,9.986336410938732e-06,LV,Latvia,Europe,Northern Europe
1772,Technische Hochschule Bingen,65.0,32.0,97.0,0.0001270101002458,3.63844946073748e-05,DE,Germany,Europe,Western Europe
1773,Cooperativa De Ensino Superior De Serviço Social,42.0,55.0,97.0,0.0001194380064586,6.733694768641227e-06,PT,Portugal,Europe,Southern Europe
1774,"Pontifical University, St Patrick'S College Maynooth",9.0,88.0,97.0,0.0003396747645355,0.000941350499024,IE,Ireland,Europe,Northern Europe
1775,Gesellschaft Für Praxisbezogene Forschung Und Wissenschaftliche Lehre Ggmbh,59.0,38.0,97.0,0.0001160613594102,6.138320776164834e-06,DE,Germany,Europe,Western Europe
1776,Malopolska Wyzsza Szkola Ekonomiczna,23.0,74.0,97.0,0.0002099100422982,3.2303575784947206e-05,PL,Poland,Europe,Eastern Europe
1777,Scuola Normale Superiore,50.0,46.0,96.0,0.0001621139489668,0.0002978295317822,IT,Italy,Europe,Southern Europe
1778,Anton Bruckner Privatuniversitat,43.0,53.0,96.0,0.0003721564697764,0.0001072311587084,AT,Austria,Europe,Western Europe
1779,Gediz Üniversitesi,40.0,56.0,96.0,0.0001584877954076,2.099602794734448e-05,TR,Turkey,Asia,Western Asia
1780,Conservatorio Di Musica Giuseppe Martucci Salerno,61.0,35.0,96.0,0.0001444576310795,6.47016863718974e-05,IT,Italy,Europe,Southern Europe
1781,Uclan Cyprus Limited,23.0,73.0,96.0,0.0001330720091019,4.773922922107817e-06,CY,Cyprus,Asia,Western Asia
1782,Wyzsza Szkola Kultury Spolecznej I Medialnej,43.0,53.0,96.0,0.0001128535692204,1.3708909511546727e-05,PL,Poland,Europe,Eastern Europe
1783,Det Kongelige Danske Kunstakademi Billedkunstskolerne,28.0,67.0,95.0,0.0003915684810609,5.205525265910129e-05,DK,Denmark,Europe,Northern Europe
1784,Trakiyski Universitet,47.0,47.0,94.0,0.0001017687874216,2.305973355497093e-05,BG,Bulgaria,Europe,Eastern Europe
1785,Transnationale Universiteit Limburg,68.0,26.0,94.0,0.0001253562179704,3.64308015262525e-06,NL,Netherlands,Europe,Western Europe
1786,Pädagogische Hochschule Vorarlberg,91.0,2.0,93.0,7.264994389573244e-05,5.172415232488022e-07,AT,Austria,Europe,Western Europe
1787,Wyzsza Szkola Policji W Szczytnie,54.0,39.0,93.0,0.0001162707120945,4.412372755417486e-05,PL,Poland,Europe,Eastern Europe
1788,Fondazione Unicampus San Pellegrino,68.0,25.0,93.0,7.632420137116585e-05,6.772753634991366e-07,IT,Italy,Europe,Southern Europe
1789,Hochschule Fuer Musik Karlsruhe,34.0,59.0,93.0,0.0004229155877105,0.000200180039765,DE,Germany,Europe,Western Europe
1790,Kauno Technikos Kolegija,38.0,55.0,93.0,0.0001402724001564,0.000303598857519,LT,Lithuania,Europe,Northern Europe
1791,Universitatea Spiru Haret,40.0,53.0,93.0,0.0001291050066899,3.895244081847109e-05,RO,Romania,Europe,Eastern Europe
1792,Akademia Morska W Szczecinie Am,81.0,12.0,93.0,6.093093055115791e-05,1.7734853645681642e-06,PL,Poland,Europe,Eastern Europe
1793,University Of Suffolk Ltd,38.0,54.0,92.0,0.0001323101330277,5.560696515713175e-06,UK,United Kingdom,Europe,Northern Europe
1794,Groupe Esc Pau - Ifsac Ipc,33.0,59.0,92.0,0.0001534472572964,1.3797149626627676e-05,FR,France,Europe,Western Europe
1795,Mus Alparslan Universitesi,92.0,0.0,92.0,5.550937588093733e-05,0.0,TR,Turkey,Asia,Western Asia
1796,Escuela Superior De Diseño De Aragón,76.0,16.0,92.0,0.0001593371342658,2.1654507266007285e-05,ES,Spain,Europe,Southern Europe
1797,Evangelische Hochschule Darmstadt Ehd,86.0,6.0,92.0,7.963760919134857e-05,4.750113700277153e-05,DE,Germany,Europe,Western Europe
1798,Centre Etudes Formation Alpes-Savoie/Inseec Bachelor Alpes-Savoie,75.0,16.0,91.0,0.0001024765259846,7.163088109360299e-06,FR,France,Europe,Western Europe
1799,Uniwersytet Medyczny W Bialymstoku,43.0,48.0,91.0,0.0001043062732323,1.3278510844747044e-06,PL,Poland,Europe,Eastern Europe
1800,Ecole Supérieure D'Art De La Réunion,56.0,35.0,91.0,0.0001437523064917,2.886094512456216e-05,FR,France,Europe,Western Europe
1801,Ecole Supérieure D'Art Et Design Grenoble Valence,53.0,38.0,91.0,0.0002372062988292,7.983395984754284e-05,FR,France,Europe,Western Europe
1802,"Conservatorio Superior De Música ""Salvador Seguí"" De Castellón",73.0,18.0,91.0,0.0001319613821322,9.754792242241808e-05,ES,Spain,Europe,Southern Europe
1803,Kecskemeti Foiskola,21.0,70.0,91.0,0.0001507687346091,2.0506051501617674e-05,HU,Hungary,Europe,Eastern Europe
1804,Protestant Theological Institute Of Cluj-Napoca,55.0,36.0,91.0,0.0001230924625224,0.0002919019195464,RO,Romania,Europe,Eastern Europe
1805,Aarhus School Of Marine And Technical Engineering,19.0,72.0,91.0,0.0001633816787845,0.0003042509684458,DK,Denmark,Europe,Northern Europe
1806,Universitatea Petrol Si Gaze Ploiesti,67.0,23.0,90.0,6.886542951494729e-05,2.372129202051557e-06,RO,Romania,Europe,Eastern Europe
1807,Conservatorio Superior De Musica De Malaga,62.0,28.0,90.0,0.0002644861392661,0.0007870022795707,ES,Spain,Europe,Southern Europe
1808,Musikhochschule Lübeck,45.0,45.0,90.0,0.0002659694425755,4.9610617732856e-05,DE,Germany,Europe,Western Europe
1809,Agraren Universitet - Plovdiv,45.0,45.0,90.0,0.0001690232729686,0.000374613729411,BG,Bulgaria,Europe,Eastern Europe
1810,Saint Louis Music Center Srl,54.0,36.0,90.0,0.0002656755535403,0.0001231268566821,IT,Italy,Europe,Southern Europe
1811,Robert Schumann Hochschule Dusseldorf,34.0,56.0,90.0,0.0003965391624122,0.0001576965291337,DE,Germany,Europe,Western Europe
1812,Ecole Nationale Superieure Des Mines De Paris,41.0,49.0,90.0,0.0001656560742621,1.2238051553028662e-06,FR,France,Europe,Western Europe
1813,Høgskolen I Ålesund,31.0,58.0,89.0,0.0001659868694228,1.2925021224947871e-05,NO,Norway,Europe,Northern Europe
1814,Ecole Europeenne Superieure De L'Image,54.0,35.0,89.0,0.0001372535731216,1.2332091578496078e-05,FR,France,Europe,Western Europe
1815,Accademia Di Belle Arti Di Frosinone,37.0,52.0,89.0,0.000132194173314,6.791572932263239e-05,IT,Italy,Europe,Southern Europe
1816,Gedik University,84.0,5.0,89.0,6.750490928965092e-05,5.712810607622728e-06,TR,Turkey,Asia,Western Asia
1817,Artvin Coruh University,88.0,1.0,89.0,5.94896675375904e-05,9.105997037611998e-07,TR,Turkey,Asia,Western Asia
1818,Institut Superieur Des Arts De Toulouse,43.0,46.0,89.0,0.0002908623631427,0.0001331648089991,FR,France,Europe,Western Europe
1819,Conservatorio Superior De Música De Vigo,64.0,25.0,89.0,0.0002246339497975,0.0004282849992116,ES,Spain,Europe,Southern Europe
1820,Conservatorio Superior De Música Da Coruña,71.0,17.0,88.0,0.0001200342717704,5.950160518002777e-05,ES,Spain,Europe,Southern Europe
1821,Kunst- Og Designhoegskolen I Bergen,37.0,51.0,88.0,0.0003235372842859,4.553968277017039e-05,NO,Norway,Europe,Northern Europe
1822,Escuela Superior De Arte Dramático De Murcia,30.0,58.0,88.0,0.0001536741643178,3.63216751496312e-05,ES,Spain,Europe,Southern Europe
1823,Technologiko Ekpaideftiko Idryma (Tei) Dytikis Elladas,51.0,37.0,88.0,0.0001257506621754,0.0003239797777794,EL,Greece,Europe,Southern Europe
1824,Communaute D'Universites Et Etablissements Universite Grenoble Alpes,4.0,84.0,88.0,0.0001474277997477,5.711832956933582e-07,FR,France,Europe,Western Europe
1825,Ateneum-Szkola Wyzsza W Gdansku,43.0,45.0,88.0,7.823707358587336e-05,2.829610412388989e-07,PL,Poland,Europe,Eastern Europe
1826,Universitaet Der Bundeswehr Muenchen,42.0,45.0,87.0,0.0001964814637335,4.2223070963278784e-05,DE,Germany,Europe,Western Europe
1827,Fundació Conservatori Del Liceu,38.0,49.0,87.0,0.0004146155051152,0.0003609695568043,ES,Spain,Europe,Southern Europe
1828,Stockholms Konstnarliga Hogskola,28.0,59.0,87.0,0.0004814952422985,0.0003532138557336,SE,Sweden,Europe,Northern Europe
1829,Uniwersytet Humanistyczno-Przyrodniczy Im. Jana Dlugosza W Czestochowie,61.0,26.0,87.0,8.720998356203374e-05,1.164404042321236e-05,PL,Poland,Europe,Eastern Europe
1830,Hochschule Der Bildenden Künste Saar,33.0,54.0,87.0,0.0002001262704584,5.8082230822430414e-05,DE,Germany,Europe,Western Europe
1831,"Higher School Of Transport ""Todor Kableshkov""-Sofia",21.0,65.0,86.0,0.0001730671048482,5.699198231227067e-05,BG,Bulgaria,Europe,Eastern Europe
1832,Modul University Vienna Gmbh,29.0,57.0,86.0,0.0001495773834429,3.013593130888122e-06,AT,Austria,Europe,Western Europe
1833,Ecole Nationale Supérieure Des Beaux-Arts De Lyon,28.0,58.0,86.0,0.0002176558120542,2.2051540226843507e-05,FR,France,Europe,Western Europe
1834,Bitlis Eren University,86.0,0.0,86.0,5.550937588093733e-05,0.0,TR,Turkey,Asia,Western Asia
1835,Esigelec,60.0,26.0,86.0,0.0001219828635674,1.14569088141396e-05,FR,France,Europe,Western Europe
1836,University Of Food Technologies,45.0,41.0,86.0,7.79487987212703e-05,5.70924452408036e-06,BG,Bulgaria,Europe,Eastern Europe
1837,Fondazione Accademia Di Belle Arti Di Verona,48.0,38.0,86.0,8.664655530186732e-05,5.807511617795657e-06,IT,Italy,Europe,Southern Europe
1838,Universitatea Nationala De Educatie Fizica Si Sport Din Bucuresti,68.0,17.0,85.0,6.286639309501717e-05,3.452713547629477e-07,RO,Romania,Europe,Eastern Europe
1839,Akademia Sztuki W Szczecinie,47.0,38.0,85.0,0.0001122710927526,0.0001195915183873,PL,Poland,Europe,Eastern Europe
1840,"Newton College, A.S.",67.0,18.0,85.0,0.0001357423906617,0.0006171206558906,CZ,Czech Republic,Europe,Eastern Europe
1841,Eskisehir Teknik Universitesi,83.0,2.0,85.0,6.0776307008498365e-05,2.4289003904653405e-06,TR,Turkey,Asia,Western Asia
1842,Haute Ecole De La Ville De Liege,69.0,16.0,85.0,8.896313026028808e-05,3.891931223922255e-05,BE,Belgium,Europe,Western Europe
1843,Neumann János Egyetem,49.0,36.0,85.0,0.0001062492762872,2.0888551856864253e-05,HU,Hungary,Europe,Eastern Europe
1844,Sarl Institut Cread,82.0,2.0,84.0,5.983591668374759e-05,1.4519523324081942e-06,FR,France,Europe,Western Europe
1845,Escola D'Art I Superior De Disseny De Castellon,45.0,39.0,84.0,0.000148104922227,5.512543727533376e-05,ES,Spain,Europe,Southern Europe
1846,Birkbeck College - University Of London,30.0,54.0,84.0,0.0001308956298292,1.117489433377654e-06,UK,United Kingdom,Europe,Northern Europe
1847,Harper Adams University,1.0,83.0,84.0,0.0001077166230221,1.1962245881497736e-06,UK,United Kingdom,Europe,Northern Europe
1848,Conservatorio Di Musica G.B.Martini,45.0,39.0,84.0,0.0002426461628804,6.95430960665348e-05,IT,Italy,Europe,Southern Europe
1849,Technical University Of Varna,39.0,45.0,84.0,0.0001149781246736,1.7964181334601455e-05,BG,Bulgaria,Europe,Eastern Europe
1850,Universite De Guyane,72.0,12.0,84.0,8.783756420163572e-05,4.948745185772095e-07,FR,France,Europe,Western Europe
1851,Accademia Della Moda,32.0,52.0,84.0,0.0002014987725804,4.534860156963066e-05,IT,Italy,Europe,Southern Europe
1852,Technologiko Ekpedeftiko Idrima Stereas Elladas,76.0,7.0,83.0,7.440463289631545e-05,1.6938259948396869e-06,EL,Greece,Europe,Southern Europe
1853,Ecole Nationale Supérieure D'Art De Dijon,36.0,47.0,83.0,0.0001568401819465,4.696884881342735e-05,FR,France,Europe,Western Europe
1854,Accademia Nazionale Di Danza,23.0,60.0,83.0,0.0003712538812856,0.0006353825772553,IT,Italy,Europe,Southern Europe
1855,Ecole Nationale D'Ingénieurs De Brest,75.0,7.0,82.0,8.32888697642003e-05,2.7578667109012118e-06,FR,France,Europe,Western Europe
1856,Universitatea Danubius Din Galati,39.0,43.0,82.0,7.826954979525299e-05,6.2707937115459e-06,RO,Romania,Europe,Eastern Europe
1857,"Conservatorio Di Musica ""L. Refice""",53.0,29.0,82.0,0.0001212489891726,6.429289089050933e-05,IT,Italy,Europe,Southern Europe
1858,Unicorn College S. R. O.,7.0,75.0,82.0,0.0001050442697209,5.8916075915096925e-06,CZ,Czech Republic,Europe,Eastern Europe
1859,Erzurum Technical University,81.0,1.0,82.0,5.98178992023343e-05,7.249558132492389e-07,TR,Turkey,Asia,Western Asia
1860,Neapolis University,32.0,50.0,82.0,0.0001854966366971,0.000303093288543,CY,Cyprus,Asia,Western Asia
1861,Tartu Tervishoiu Korgkool,6.0,76.0,82.0,0.0001069978837597,1.0090780996574304e-06,EE,Estonia,Europe,Northern Europe
1862,Ecole Nationale Superieure De Chimie De Lille,51.0,31.0,82.0,0.0001136930696484,1.5564586819526122e-06,FR,France,Europe,Western Europe
1863,Hertie School Of Governance Gemmeinnutzige Gmbh,48.0,34.0,82.0,7.72514365693182e-05,8.43390312910301e-09,DE,Germany,Europe,Western Europe
1864,The University Of West London,19.0,62.0,81.0,0.0001829390954558,2.113097856957812e-05,UK,United Kingdom,Europe,Northern Europe
1865,"Fondazione Accademia Di Belle Arti ""P. Vannucci""",19.0,62.0,81.0,0.0001748273023929,0.0002092765152173,IT,Italy,Europe,Southern Europe
