,university,outgoing,incoming,total,pagerank,betweenness
1081,NORD UNIVERSITET,90.0,281.0,371.0,0.0003426165975023992,8.942059844207432e-05
1082,Halic University,295.0,76.0,371.0,0.000214105216116437,0.0005951482489424255
1083,Ecole Nationale Supérieure d'Architecture Paris-Malaquais,183.0,187.0,370.0,0.000233851544437537,1.1187126704957295e-05
1084,Accademia di Belle Arti di Napoli,197.0,173.0,370.0,0.0004171735129964459,0.0013788187696469906
1085,Vysoka skola múzických umení v Bratislave,198.0,170.0,368.0,0.00040379832027314023,0.0009672287676222143
1086,PANNON EGYETEM,147.0,220.0,367.0,0.0002870482996204703,0.00032449555181246313
1087,Katholieke Hogeschool VIVES Noord,133.0,234.0,367.0,0.00047165026869880875,0.0006396166795456374
1088,PANSTWOWA WYZSZA SZKOLA ZAWODOWA IM. WITELONA W LEGNICY,27.0,339.0,366.0,0.00011772837510811609,9.78448966011632e-06
1089,C.E.U - COOPERATIVA DE ENSINO UNIVERSITARIO CRL,111.0,255.0,366.0,0.0002147302852362024,3.084288213632358e-05
1090,INSTITUTO POLITECNICO DE BEJA,181.0,184.0,365.0,0.00036408928304705715,0.00029344081479838215
1091,Yalova University,335.0,30.0,365.0,0.00012411209240268574,9.737333585563802e-05
1092,TAMPEREEN KORKEAKOULUSAATIO SR,65.0,300.0,365.0,0.0005125567456336344,4.4812562813928915e-05
1093,Istanbul Ticaret Universitesi,217.0,147.0,364.0,0.00023510303543289077,0.0001655004435898517
1094,Dogus University,277.0,87.0,364.0,0.00020928466105694346,0.0004145432175744991
1095,"DET KONGELIGE DANSKE KUNSTAKADEMIS SKOLER FOR ARKITEKTUR, DESIGN OG KONSERVERING.",147.0,217.0,364.0,0.0005817777143548665,0.00012355541034397198
1096,SRH HOCHSCHULEN BERLIN GMBH,140.0,223.0,363.0,0.00023034203761016563,0.00029091194970339815
1097,UNIVERZITA OBRANY,88.0,275.0,363.0,0.0004083969693897737,0.000822432695891975
1098,HOCHSCHULE ANHALT,238.0,124.0,362.0,0.0002670192932505038,0.00012972996711106585
1099,KIRCHLICHE PADAGOGISCHE HOCHSCHULE WIEN,147.0,215.0,362.0,0.0003831989294731231,0.0010532303497707643
1100,TRNAVSKA UNIVERZITA V TRNAVE,247.0,115.0,362.0,0.00021349378484571255,0.0006294841501625238
1101,UNIVERSITAT LIECHTENSTEIN,199.0,162.0,361.0,0.00024020005414309722,3.510599065247003e-05
1102,VELEUCILISTE VERN,104.0,257.0,361.0,0.00027548126395796817,9.74867259405352e-05
1103,Akademia Sztuk Pieknych im.E.Gepperta we Wroclawiu,159.0,201.0,360.0,0.00037990663840270245,0.00040162421138405637
1104,Vysoka skola umeleckoprumyslova v Praze,145.0,214.0,359.0,0.00047957377572574797,8.778986476762228e-05
1105,IONIAN UNIVERSITY,280.0,79.0,359.0,0.00021527409594553442,0.00033478848523598543
1106,GOLDSMITHS' COLLEGE,144.0,215.0,359.0,0.00023977727703415136,2.937421125627793e-05
1107,ISIK UNIVERSITY,262.0,96.0,358.0,0.000286097864450541,0.0006161041846604627
1108,STOCKHOLM SCHOOL OF ECONOMICS IN RIGA SIA,196.0,161.0,357.0,0.00022728096869684976,3.8683838079048606e-05
1109,TALLINNA TEHNIKAKORGKOOL,135.0,221.0,356.0,0.00026481393658651464,0.00047241790164388237
1110,MESOKELEAS LTD,97.0,259.0,356.0,0.0003288944245015443,0.0001878583784430812
1111,Akademia Wychowania Fizycznego we Wroclawiu,232.0,121.0,353.0,0.00020929645883165877,0.0007058661266089498
1112,ECOLE NATIONALE DE L AVIATION CIVILE,183.0,170.0,353.0,0.00017719352260582886,1.9276828320800754e-05
1113,PADAGOGISCHE HOCHSCHULE OBEROSTERREICH,126.0,227.0,353.0,0.0002481537468606487,3.2603270265825886e-05
1114,ACCADEMIA DI BELLE ARTI - MACERATA,175.0,177.0,352.0,0.0004000502330393482,0.0011692394355106983
1115,Ecole nationale supérieure d'architecture de Marseille,225.0,127.0,352.0,0.00018670644009486257,7.653854182718968e-06
1116,SPRACHEN- UND DOLMETSCHER-INSTITUTMUNCHEN EV,81.0,270.0,351.0,0.0002166338198543161,8.191494171246172e-05
1117,INSTITUT NATIONAL D'ETUDES SUPERIEURES AGRONOMIQUES DE MONTPELLIER,248.0,103.0,351.0,0.00024461522209281067,7.174165613841918e-05
1118,UNIVERSITA DEGLI STUDI DI ROMA FORO ITALICO,122.0,229.0,351.0,0.0003150501233524903,5.684431791283699e-05
1119,Wyzsza Szkola Bankowa w Gdansku,95.0,256.0,351.0,0.00018464765559339264,5.61298241276738e-05
1120,UNIVERSITA DEGLI STUDI DI ENNA KORE,142.0,208.0,350.0,0.00016011243306765448,0.0003134356488567498
1121,Ecole Nationale des Ponts et Chaussées,179.0,171.0,350.0,0.00018124027307422455,2.7870457822651137e-06
1122,MEDIZINISCHE UNIVERSITAT GRAZ,166.0,184.0,350.0,0.00025593293902977343,1.3568896191609865e-05
1123,France Business School,145.0,204.0,349.0,0.00028225599557083955,3.6077305085780254e-05
1124,PLOVDIVSKI UNIVERSITET PAISIY HILENDARSKI,239.0,110.0,349.0,0.00018900713732155825,0.000421395597950511
1125,Univerzita Jana Amose Komenského Praha s.r.o./Jan Amos Komenský University Prague Ltd.,45.0,304.0,349.0,0.00028445803499827676,6.452895949019697e-05
1126,Siauliu valstybine kolegija,200.0,148.0,348.0,0.0002681481467974692,0.0009774556801614178
1127,AGRICULTURAL UNIVERSITY OF ATHENS,131.0,217.0,348.0,0.0002556002353193785,3.6848012452654085e-05
1128,LETTERKENNY INSTITUTE OF TECHNOLOGY,50.0,298.0,348.0,0.00023781067990988482,5.850033154939634e-05
1129,Vysoká skola technicka a ekonomicka v Ceskych Budejovicich,96.0,250.0,346.0,0.00020741203741197494,0.0003918135141871604
1130,Lycée technologique - Ecole Supérieure des Arts Appliqués et du Textile,306.0,39.0,345.0,0.0002678546852383864,0.0005421190056013595
1131,HOGSKOLEN I LILLEHAMMER,115.0,229.0,344.0,0.0002573632108320525,7.046008476414346e-05
1132,HOCHSCHULE WISMAR,133.0,210.0,343.0,0.0002892797753875217,9.609766890087097e-05
1133,HOCHSCHULE AALEN - TECHNIK UND WIRTSCHAFT,212.0,130.0,342.0,0.00017596138084522925,2.8452069943106202e-05
1134,KOZEP-EUROPAI EGYETEM,125.0,217.0,342.0,0.0004244302867202909,0.00011727582334929437
1135,STICHTING HOGESCHOOL VOOR DE KUNSTEN UTRECHT,150.0,191.0,341.0,0.000745455751873604,0.0014590815624084149
1136,UNIWERSYTET ARTYSTYCZNY W POZNANIU,133.0,207.0,340.0,0.0003965158462738797,0.00038289013294151873
1137,ECOLE DE DESIGN NANTES ATLANTIQUE,184.0,155.0,339.0,0.00041145990960715916,0.00016027160103193548
1138,Stichting ArtEZ,113.0,224.0,337.0,0.0006977643653998753,0.0004923087536311954
1139,"ESE, Ensino Superior Empresarial, LDA.",65.0,271.0,336.0,0.00032800411147180023,0.00012219655767019782
1140,KIRIKKALE UNIVERSITY,334.0,2.0,336.0,6.332271273645379e-05,3.995153928203654e-06
1141,TECHNOLOGIKO EKPEDEFTIKO IDRYMA THESSALIAS,197.0,139.0,336.0,0.00022475755345742788,0.00018814079118118472
1142,LISZT FERENC ZENEMUVESZETI EGYETEM,131.0,204.0,335.0,0.000780690143626448,0.0010218437460029377
1143,Institut Supérieur de Gestion,72.0,262.0,334.0,0.0002435625738693142,5.4370668404372747e-05
1144,St Mary's University College,172.0,162.0,334.0,0.00021835286363540923,0.00012661164054300226
1145,AKADEMIA SZTUK PIEKNYCH W GDANSKU,112.0,222.0,334.0,0.0004962814378643893,0.0009507509698208637
1146,HAWK Hochschule Hildesheim/Holzminden/Goettingen,247.0,86.0,333.0,0.0002782917519918596,0.0004916270512683074
1147,HOCHSCHULE ZITTAU-GORLITZ,212.0,120.0,332.0,0.00016442149538913568,6.684995220022943e-05
1148,ZONGULDAK BULENT ECEVIT UNIVERSITY,312.0,20.0,332.0,9.207805513468303e-05,0.00021338108031096698
1149,IMT Atlantique Bretagne Pays de la Loire,305.0,26.0,331.0,0.00011646817459508424,3.891277236369908e-06
1150,AMERICAN UNIVERSITY IN BULGARIA,120.0,211.0,331.0,0.00034760127926249844,0.00016590952914872438
1151,UNIVERSITATEA SAPIENTIA DIN MUNICIPIUL CLUJ-NAPOCA,306.0,25.0,331.0,0.00010077727391573783,2.9605098659879747e-05
1152,SOCIALINIU MOKSLU KOLEGIJA,162.0,168.0,330.0,0.0002797047603028232,0.00045401796742164114
1153,TECHNISCHE HOCHSCHULE WILDAU,169.0,160.0,329.0,0.00024395067683061753,0.00010838601968407714
1154,HOCHSCHULE WEIHENSTEPHAN-TRIESDORF,238.0,91.0,329.0,0.00018714915196430172,4.505616938681081e-05
1155,HOGSKOLEN I MOLDE,29.0,299.0,328.0,0.00024121829558524743,2.4223578053842116e-05
1156,HASKOLINN A AKUREYRI,56.0,271.0,327.0,0.0004116976820521809,0.0004869029966242589
1157,BATH SPA UNIVERSITY,96.0,228.0,324.0,0.00027734136059413996,8.607054321538163e-05
1158,KUNSTHOCHSCHULE BERLIN-WEISSENSEE HOCHSCHULE FUER GESTALTUNG,116.0,207.0,323.0,0.0007543756810855554,0.0004854297750930965
1159,HOGSKOLEN I BERGEN,128.0,195.0,323.0,0.0003400648120596894,5.869874992007229e-05
1160,Canterbury Christ Church University,74.0,247.0,321.0,0.0003756286408649652,0.0005097080544942626
1161,Fachhochschule Kärnten - gemeinnützige Privatstiftung,148.0,172.0,320.0,0.00029532063949736534,7.568385899076212e-05
1162,HOCHSCHULE STRALSUND,191.0,129.0,320.0,0.0002289665317814628,7.42956320275384e-05
1163,Technological Educational Institute of Piraeus,103.0,216.0,319.0,0.0003703243966540452,0.00021816063586881424
1164,UCZELNIA LAZARSKIEGO,160.0,159.0,319.0,0.000272779289577386,6.075772265372991e-05
1165,INSTITUT DES SCIENCES ET INDUSTRIES DU VIVANT ET DE L'ENVIRONNEMENT - AGRO PARIS TECH,278.0,40.0,318.0,0.00014102520941882386,2.3335948040735286e-06
1166,FACHHOCHSCHULE ROSENHEIM /UNIVERSITY APPLIED SCIENCES,213.0,105.0,318.0,0.00022386854805633198,0.00038350718419658225
1167,WOJSKOWA AKADEMIA TECHNICZNA IM JAROSLAWA DABROWSKIEGO,218.0,99.0,317.0,0.0001462375709112491,0.0002557258028127032
1168,Akademia Sztuk Pieknych im. Wladyslawa Strzeminskiego w Lodzi,128.0,188.0,316.0,0.00042240687645649766,0.000515730357044256
1169,UNIVERSITATEA AUREL VLAICU DIN ARAD,178.0,138.0,316.0,0.0001291974098175425,0.0003172765047397716
1170,PADAGOGISCHE HOCHSCHULE HEIDELBERG,151.0,162.0,313.0,0.0001035161329532966,1.4388337027708088e-05
1171,ISTANBUL SEHIR UNIVERSITESI,167.0,146.0,313.0,0.0002489408354101149,6.827991962255884e-05
1172,Ecole nationale Supérieure d'Architecture et de Paysage de Lille,211.0,100.0,311.0,0.00020469724952876725,2.2229765842135595e-05
1173,SVEUCILISTE JURJA DOBRILE U PULI,106.0,204.0,310.0,0.0002175008636651579,6.715837545500447e-05
1174,ALEKSANDRO STULGINSKIO UNIVERSITETAS,165.0,143.0,308.0,0.00016241107139500764,2.056549759992908e-05
1175,Panstwowa Wyzsza Szkola Zawodowa w Nysie,127.0,181.0,308.0,0.00017338309263174447,0.00016834183017933315
1176,UNIVERSITY COLLEGE SYDDANMARK,31.0,276.0,307.0,0.0004266536350927969,0.0001164403006943676
1177,UNIVERSITATEA ROMANO AMERICANA ASOCIATIE,118.0,189.0,307.0,0.00030499260122714985,0.00013685394418152445
1178,UNIVERSITE MONTPELLIER I,0.0,306.0,306.0,0.0004159015996062867,0.0
1179,"FH-CAMPUS WIEN - VEREIN ZUR FORDERUNG DES FACHHOCHSCHUL-, ENTWICKLUNGS- UND FORSCHUNGSZENTRUMS IM SUDEN WIENS",85.0,219.0,304.0,0.0005907412125922979,0.0010273133689173528
1180,ATATURK UNIVERSITY,293.0,10.0,303.0,6.79370260953694e-05,0.00029576384266596895
1181,Fine Arts Academy of Venice,133.0,170.0,303.0,0.0003935465233631808,0.0003526200555212223
1182,ASS EUROPEAN BUSINESS SCHOOL,118.0,183.0,301.0,0.00014909286897914407,0.0006433317192693605
1183,STICHTING HOGESCHOOL LEIDEN,186.0,115.0,301.0,0.00025918841544731656,0.00012312149712576085
1184,Hochschule fuer Grafik und Buchkunst Leipzig / Academy of Fine Arts,140.0,160.0,300.0,0.0004315362815702228,0.00015068303420497488
1185,DAUGAVPILS UNIVERSITATE,191.0,108.0,299.0,0.00019516509178921064,0.00021150393648172006
1186,LIEPAJAS UNIVERSITATE,202.0,97.0,299.0,0.00019448481376910357,0.00031957497184600166
1187,Istanbul Gelisim Universitesi,249.0,49.0,298.0,0.00016588281065577445,0.00018743250016484348
1188,Universidad Europea Miguel de Cervantes S.A.,190.0,108.0,298.0,0.00019162159999123421,5.983697169324536e-05
1189,KUHNE LOGISTICS UNIVERSITY GMBH,157.0,141.0,298.0,0.00021937711466425014,3.572115467839794e-05
1190,INSTITUT NATIONAL UNIVERSITAIRE JEAN-FRANCOIS CHAMPOLLION,219.0,79.0,298.0,0.00011725776106048081,6.638670126214616e-06
1191,ESCOLA SUPERIOR DE HOTELARIA E TURISMO DO ESTORIL,221.0,76.0,297.0,0.00021014091102678495,0.0002624599478810621
1192,FACHHOCHSCHULE ALBSTADT-SIGMARINGEN,253.0,44.0,297.0,0.00013115710430125347,2.2509427462345933e-05
1193,TRENCIANSKA UNIVERZITA ALEXANDRA DUBCEKA V TRENCINE,204.0,93.0,297.0,0.0001390791140650911,8.633206571870138e-05
1194,Duale Hochschule Baden-Württemberg Mosbach,246.0,51.0,297.0,0.0001584311252710825,1.7760568488284004e-05
1195,OSTFALIA HOCHSCHULE FUER ANGEWANDTE WISSENSCHAFTEN HOCHSCHULE BRAUNSCHWEIG WOLFENBUTTEL,230.0,67.0,297.0,0.0001548185741182449,3.9314978349571716e-05
1196,UNIVERSITE DE CORSE PASCAL PAOLI,200.0,97.0,297.0,0.00016078540192891196,3.8515461558119707e-05
1197,NATIONAL COLLEGE OF ART AND DESIGN,154.0,141.0,295.0,0.0005850382199008452,0.0005004367759558968
1198,MONTANUNIVERSITAET LEOBEN,106.0,189.0,295.0,0.00032074697881905246,0.00011105451148586372
1199,ECOLE NORMALE SUPERIEURE DE LYON,76.0,218.0,294.0,0.0002799817853684508,1.9927526717433694e-05
1200,REPUBLIC OF MACEDONIA GOCE DELCEV STATE UNIVERSITY STIP,206.0,85.0,291.0,0.00023220645458767026,0.0010664447627015065
1201,BURG GIEBICHENSTEIN Kunsthochschule Halle,185.0,106.0,291.0,0.0003758415698256299,0.00027333818387342124
1202,Hochschule Bonn-Rhein-Sieg,165.0,126.0,291.0,0.00015531191010226313,2.091481332965979e-05
1203,WYZSZA SZKOLA OFICERSKA WOJSK LADOWYCH imienia generala Tadeusza Kosciuszki,132.0,159.0,291.0,0.00033341040013443586,0.0014221744934604847
1204,Janackova akademie muzickych umeni v Brne,177.0,114.0,291.0,0.0004249093508005125,0.0007372580960791621
1205,Inonu Universitesi,273.0,17.0,290.0,6.697880356124326e-05,7.4252948547810915e-06
1206,Conservatoire national supérieur de musique et de danse de Paris,128.0,159.0,287.0,0.00068105060728715,3.721944328451154e-05
1207,PAEDAGOGISCHE HOCHSCHULE KARLSRUHE,197.0,90.0,287.0,0.00016731999683923122,2.433940914722891e-05
1208,HHL GEMEINNUTZIGE GMBH,107.0,179.0,286.0,0.00026638027314052976,1.312842377255616e-05
1209,HOCHSCHULE KONSTANZ TECHNIK WIRTSCHAFT UND GESTALTUNG,145.0,141.0,286.0,0.00018121465053038812,5.618987046057807e-05
1210,Hochschule für Gestaltung Schwäbisch Gmünd,187.0,98.0,285.0,0.0002558462191838974,6.0478212302541615e-05
1211,UNIWERSYTET MEDYCZNY W LUBLINIE,77.0,208.0,285.0,0.0001677370454636826,1.5833954361674556e-05
1212,CANKIRI KARATEKIN UNIVERSITY,281.0,3.0,284.0,5.78964728123381e-05,2.7537018102277235e-06
1213,Kastamonu Üniversitesi,283.0,1.0,284.0,5.912425265220636e-05,3.524253393382426e-06
1214,Jazepa Vitola Latvijas Muzikas akademija,188.0,95.0,283.0,0.0005224981238606814,0.0005472086401294919
1215,Ecole nationale supérieure d'architecture de Strasbourg,192.0,91.0,283.0,0.0001885306348810483,4.2303065778127014e-06
1216,Haute école des arts du Rhin,136.0,145.0,281.0,0.0006593765728200282,0.00037705846713092785
1217,HOCHSCHULE OSTWESTFALEN-LIPPE,202.0,78.0,280.0,0.00011266068814680578,3.070191572129886e-05
1218,Nazionalna Hudojestvena Akademia,187.0,93.0,280.0,0.00036495433629691053,0.0008433275946190447
1219,PRIVATE PADAGOGISCHE HOCHSCHULE DER DIOZESE LINZ,215.0,65.0,280.0,0.00013311805992905276,2.8851391357493608e-05
1220,ECOLE D'ARCHITECTURE DE GRENOBLE,147.0,132.0,279.0,0.00020283855218748744,5.936894278000796e-06
1221,UNIVERSITE STENDHAL GRENOBLE 3,0.0,279.0,279.0,0.00034950829887205254,0.0
1222,UNIVERSITAT FUR KUNSTLERISCHE UND INDUSTRIELLE GESTALTUNG LINZ,117.0,161.0,278.0,0.00036661944246656035,0.00013829353034763874
1223,Nordakademie - Hochschule der Wirtschaft,271.0,7.0,278.0,7.278470523881753e-05,2.61497015559133e-06
1224,YNCREA HAUTS DE FRANCE - HEI,276.0,2.0,278.0,6.131424460763742e-05,1.2955199252452814e-06
1225,NORGES IDRETTSHOGSKOLE,36.0,241.0,277.0,0.00024733762913074103,1.5182835607431501e-05
1226,ESA Saint-Luc Liège,116.0,161.0,277.0,0.00028336919730507175,0.00028240119245757537
1227,Cag University,253.0,24.0,277.0,0.0001158218903384977,5.362744464465149e-05
1228,"KAZIMIERO SIMONAVICIAUS UNIVERSITETAS, UAB",60.0,217.0,277.0,0.00021968191725620713,8.349708575677403e-05
1229,ENSAV,195.0,82.0,277.0,0.00017419813568594797,1.312318917455716e-05
1230,FACHHOCHSCHULE POTSDAM,151.0,126.0,277.0,0.00023077695342711303,0.00014359931107157028
1231,DUALE HOCHSCHULE BADEN-WURTTEMBERG RAVENSBURG,149.0,128.0,277.0,0.00018247689959055213,6.503536760355939e-05
1232,Wyzsza Szkola Bankowa we Wroclawiu,143.0,133.0,276.0,0.00020550447460687386,0.0003584401644860535
1233,TEKIRDAG NAMIK KEMAL UNIVERSITESI,255.0,21.0,276.0,0.00011303509186633937,7.075514184035033e-05
1234,Pädagogische Hochschule Salzburg,128.0,148.0,276.0,0.0002607535349904168,2.4875308087057532e-05
1235,TECHNISCHE UNIVERSITAET ILMENAU,179.0,96.0,275.0,0.0001547778792940902,2.8393849393819024e-05
1236,HOCHSCHULE FLENSBURG,154.0,120.0,274.0,0.00025170474502120586,0.00013465166325632696
1237,Uniwersytet Przyrodniczy w Lublinie,167.0,107.0,274.0,0.00015188549757749214,5.211465105439977e-05
1238,Ecole Nationale Supérieure des Mines de Saint-Etienne,215.0,59.0,274.0,0.00014414303648380166,1.5985409193723994e-06
1239,UNIVERSITY OF PELOPONNESE,164.0,109.0,273.0,0.00031263801727439026,0.0002953477349891302
1240,Hochschule für Angewandte Wissenschaften Hof,176.0,97.0,273.0,0.0002553822042457513,0.0003442368953386929
1241,MALTEPE UNIVERSITESI,170.0,103.0,273.0,0.0002185706162099596,0.00023496549245852853
1242,ANDRASSY GYULA BUDAPESTI NEMET NYELVU EGYETEM ANDRASSY GYULA DEUTSCHSPRACHIGE UNIVERSITAT BUDAPEST,22.0,250.0,272.0,0.0002288180422458359,3.2225233376004276e-05
1243,GLYNDWR UNIVERSITY/PRIFYSGOL GLYNDWR,10.0,262.0,272.0,0.00030860965168930837,2.1724048913268083e-05
1244,AKADEMIA WYCHOWANIA FIZYCZNEGO IM.JERZEGO KUKUCZKI W KATOWICACH,84.0,188.0,272.0,0.00019077454998061937,2.5715718796807852e-05
1245,ECOLE NORMALE SUPERIEURE,69.0,203.0,272.0,0.00023796361600266638,0.0003037303324143552
1246,IPAC,200.0,72.0,272.0,0.00016186734875229449,5.0385986291373544e-05
1247,UNIVERSITAT FUR MUSIK UND DARSTELLENDE KUNST GRAZ (KUG),64.0,207.0,271.0,0.0009888194543114768,0.0006287687699361686
1248,ESZTERHAZY KAROLY EGYETEM,99.0,171.0,270.0,0.00018446141280433344,0.0001553089019626111
1249,UNIVERSITE D'AUVERGNE CLERMONT-FERRAND 1,177.0,93.0,270.0,0.0001445322172363875,3.673960038705394e-05
1250,University College of Teacher Education Styria,125.0,145.0,270.0,0.00023550665607716695,0.00012979401710412614
1251,VIESOJI ISTAIGA EUROPOS HUMANITARINIS UNIVERSITETAS,160.0,110.0,270.0,0.00016542555669366227,2.0591385088763665e-05
1252,INSTITUTO POLITECNICO DE TOMAR,90.0,179.0,269.0,0.00023442047607231267,0.0006274248090314109
1253,STICHTING AMSTERDAMSE HOGESCHOOL VOOR DE KUNSTEN,63.0,206.0,269.0,0.0009748393857556792,0.0007791128481381377
1254,Institut Catholique de Toulouse,138.0,131.0,269.0,0.0002391304619008445,6.908018139215109e-05
1255,Lietuvos aukstoji jureivystes mokykla,91.0,177.0,268.0,0.00014510856036065075,0.0002913385758666428
1256,Bingöl Üniversitesi,266.0,1.0,267.0,6.181069316433395e-05,8.34622476453262e-06
1257,TECHNICKA UNIVERZITA VO ZVOLENE,242.0,25.0,267.0,9.92320953023081e-05,2.9732807130868407e-05
1258,DESIGNKOLEN KOLDING,118.0,149.0,267.0,0.00042530823107900337,0.00014983527605400528
1259,HAUTE ECOLE CHARLEMAGNE HE CH,149.0,118.0,267.0,0.00019057365619523512,9.813844884483774e-05
1260,POLITECHNIKA KOSZALINSKA,57.0,209.0,266.0,0.00012596496932862778,1.6574226679586334e-05
1261,BILECIK UNIVERSITESI,263.0,2.0,265.0,8.124727217247087e-05,0.0003787529516486266
1262,Haute Ecole de Bruxelles,89.0,176.0,265.0,0.00029434004849412514,2.1918491318124063e-05
1263,LIETUVOS MUZIKOS IR TEATRO AKADEMIJA,153.0,112.0,265.0,0.00045710454964287777,0.00111540280944072
1264,HOCHSCHULE KAISERSLAUTERN,158.0,107.0,265.0,0.00017726030965499684,4.334521502019074e-05
1265,ISPA CRL,101.0,163.0,264.0,0.00021323818239885671,9.066082630442655e-06
1266,Ecole nationale supérieure d'architecture de Normandie,201.0,62.0,263.0,0.00010855376218391752,1.986711972283241e-06
1267,UNIVERSITA VITA-SALUTE SAN RAFFAELE,167.0,96.0,263.0,0.00011995262882383368,4.329877965877495e-06
1268,UNIVERSITATEA CONSTANTIN BRANCUSI TARGU JIU,151.0,111.0,262.0,8.54659139238308e-05,0.00012748607055991073
1269,T. C. Piri Reis Universitesi,149.0,112.0,261.0,0.00010384806518150388,2.745475590381212e-05
1270,VENTSPILS AUGSTSKOLA,165.0,95.0,260.0,0.00015952516435526476,9.317739426802596e-05
1271,ECOLE CENTRALE DE LILLE,216.0,44.0,260.0,0.00012904463399711943,1.6783048145802353e-06
1272,HOGSKOLEN I SOR-TRONDELAG,76.0,183.0,259.0,0.0002832996233714474,4.2432157218900404e-05
1273,UNIWERSYTET PRZYRODNICZO-HUMANISTYCZNY W SIEDLCACH,138.0,121.0,259.0,0.00014086468234207966,0.0004006626874249252
1274,Institut Polytechnique des Sciences Avancées,186.0,72.0,258.0,0.0001327160985067748,1.4986764065702784e-05
1275,INSTITUT SUPERIEUR COMMUNICAT PUBLICITE,149.0,109.0,258.0,0.0002837365356266629,0.0001844507044314498
1276,Munich Business School GmbH,120.0,138.0,258.0,0.00019446495264730654,1.4015114232470773e-05
1277,Panstwowa Wyzsza Szkola Wschodnioeuropejska w Przemyslu,127.0,131.0,258.0,0.0001074566817322749,9.216135570052714e-05
1278,INSTITUT NATIONAL DES SCIENCES APPLIQUEES CENTRE VAL DE LOIRE,243.0,14.0,257.0,8.603594856561238e-05,2.1187375276279855e-05
1279,"SCHOOL OF ORIENTAL AND AFRICAN STUDIES, UNIVERSITY OF LONDON",16.0,240.0,256.0,0.00022372872268635918,3.6710776844507236e-07
1280,ECOLE SUPERIEURE EUROPEENNE D'ART DE BRETAGNE,196.0,60.0,256.0,0.00022718196217512228,0.00010739485222202001
1281,Dicle Üniversitesi,219.0,37.0,256.0,9.130173706840003e-05,3.060940708095781e-05
1282,Ecole Supérieure des Techniques Aéronautiques et de Construction Automobile,220.0,36.0,256.0,0.00010830441731237209,2.84842981866689e-06
1283,Hochschule für angewandte Wissenschaften Coburg,188.0,67.0,255.0,0.00018550128031402153,7.488107550298568e-05
1284,"Hochschule fuer Musik und Theater ""Felix Mendelssohn Bartholdy"" Leipzig",94.0,160.0,254.0,0.0006486619860044646,0.0005738396326279243
